Timestamp,S2I
2021-01-01 02:32:30,31.917
2021-01-01 02:33:00,30.626
2021-01-01 02:33:30,35.471
2021-01-01 02:34:00,28.739
2021-01-01 02:34:30,34.038
2021-01-01 02:35:00,32.228
2021-01-01 02:35:30,36.25
2021-01-01 02:36:00,37.13
2021-01-01 02:36:30,31.268
2021-01-01 02:37:00,35.262
2021-01-01 02:37:30,31.57
2021-01-01 02:38:00,34.881
2021-01-01 02:38:30,32.725
2021-01-01 02:39:00,32.168
2021-01-01 02:39:30,31.268
2021-01-01 02:40:00,36.178
2021-01-01 02:40:30,34.129
2021-01-01 02:41:00,38.829
2021-01-01 02:41:30,33.695
2021-01-01 02:42:00,37.792
2021-01-01 02:42:30,37.939
2021-01-01 02:43:00,35.252
2021-01-01 02:43:30,37.535
2021-01-01 02:44:00,41.743
2021-01-01 02:44:30,34.71
2021-01-01 02:45:00,42.436
2021-01-01 02:45:30,38.934
2021-01-01 02:46:00,40.086
2021-01-01 02:46:30,40.737
2021-01-01 02:47:00,37.52
2021-01-01 02:47:30,35.733
2021-01-01 02:48:00,39.583
2021-01-01 02:48:30,33.371
2021-01-01 02:49:00,37.115
2021-01-01 02:49:30,31.004
2021-01-01 02:50:00,38.264
2021-01-01 02:50:30,37.781
2021-01-01 02:51:00,35.59
2021-01-01 02:51:30,38.306
2021-01-01 02:52:00,38.072
2021-01-01 02:52:30,37.259
2021-01-01 02:53:00,39.378
2021-01-01 02:53:30,40.701
2021-01-01 02:54:00,39.766
2021-01-01 02:54:30,39.94
2021-01-01 02:55:00,38.261
2021-01-01 02:55:30,40.231
2021-01-01 02:56:00,38.261
2021-01-01 02:56:30,38.429
2021-01-01 02:57:00,38.901
2021-01-01 02:57:30,37.709
2021-01-01 02:58:00,39.778
2021-01-01 02:58:30,38.901
2021-01-01 02:59:00,39.315
2021-01-01 02:59:30,38.835
2021-01-01 03:00:00,38.141
2021-01-01 03:00:30,37.497
2021-01-01 03:01:00,39.177
2021-01-01 03:01:30,38.435
2021-01-01 03:02:00,39.27
2021-01-01 03:02:30,39.892
2021-01-01 03:03:00,37.864
2021-01-01 03:03:30,41.957
2021-01-01 03:04:00,42.756
2021-01-01 03:04:30,38.709
2021-01-01 03:05:00,38.643
2021-01-01 03:05:30,39.306
2021-01-01 03:06:00,43.863
2021-01-01 03:06:30,41.023
2021-01-01 03:07:00,36.987
2021-01-01 03:07:30,40.57
2021-01-01 03:08:00,43.046
2021-01-01 03:08:30,41.759
2021-01-01 03:09:00,41.168
2021-01-01 03:09:30,40.629
2021-01-01 03:10:00,42.918
2021-01-01 03:10:30,42.599
2021-01-01 03:11:00,41.159
2021-01-01 03:11:30,40.143
2021-01-01 03:12:00,41.657
2021-01-01 03:12:30,42.538
2021-01-01 03:13:00,41.309
2021-01-01 03:13:30,39.577
2021-01-01 03:14:00,42.844
2021-01-01 03:14:30,40.877
2021-01-01 03:15:00,39.42
2021-01-01 03:15:30,40.262
2021-01-01 03:16:00,38.447
2021-01-01 03:16:30,40.93
2021-01-01 03:17:00,41.471
2021-01-01 03:17:30,42.387
2021-01-01 03:18:00,42.482
2021-01-01 03:18:30,41.514
2021-01-01 03:19:00,39.805
2021-01-01 03:19:30,41.619
2021-01-01 03:20:00,41.886
2021-01-01 03:20:30,40.486
2021-01-01 03:21:00,40.026
2021-01-01 03:21:30,42.445
2021-01-01 03:22:00,41.516
2021-01-01 03:22:30,41.261
2021-01-01 03:23:00,42.051
2021-01-01 03:23:30,41.781
2021-01-01 03:24:00,42.993
2021-01-01 03:24:30,42.557
2021-01-01 03:25:00,43.037
2021-01-01 03:25:30,43.263
2021-01-01 03:26:00,42.802
2021-01-01 03:26:30,42.464
2021-01-01 03:27:00,42.078
2021-01-01 03:27:30,42.637
2021-01-01 03:28:00,42.415
2021-01-01 03:28:30,41.433
2021-01-01 03:29:00,42.425
2021-01-01 03:29:30,42.006
2021-01-01 03:30:00,42.37
2021-01-01 03:30:30,41.807
2021-01-01 03:31:00,42.023
2021-01-01 03:31:30,42.444
2021-01-01 03:32:00,42.878
2021-01-01 03:32:30,43.386
2021-01-01 03:33:00,43.56
2021-01-01 03:33:30,43.151
2021-01-01 03:34:00,43.336
2021-01-01 03:34:30,43.355
2021-01-01 03:35:00,43.094
2021-01-01 03:35:30,43.329
2021-01-01 03:36:00,43.162
2021-01-01 03:36:30,44.006
2021-01-01 03:37:00,43.983
2021-01-01 03:37:30,44.459
2021-01-01 03:38:00,44.006
2021-01-01 03:38:30,44.301
2021-01-01 03:39:00,44.247
2021-01-01 03:39:30,44.116
2021-01-01 03:40:00,44.135
2021-01-01 03:40:30,44.039
2021-01-01 03:41:00,44.42
2021-01-01 03:41:30,45.011
2021-01-01 03:42:00,44.921
2021-01-01 03:42:30,44.275
2021-01-01 03:43:00,43.086
2021-01-01 03:43:30,42.59
2021-01-01 03:44:00,42.157
2021-01-01 03:44:30,43.613
2021-01-01 03:45:00,43.977
2021-01-01 03:45:30,44.123
2021-01-01 03:46:00,44.17
2021-01-01 03:46:30,43.774
2021-01-01 03:47:00,43.994
2021-01-01 03:47:30,43.735
2021-01-01 03:48:00,43.708
2021-01-01 03:48:30,44.232
2021-01-01 03:49:00,43.534
2021-01-01 03:49:30,44.865
2021-01-01 03:50:00,44.96
2021-01-01 03:50:30,46.016
2021-01-01 03:51:00,45.634
2021-01-01 03:51:30,45.335
2021-01-01 03:52:00,45.032
2021-01-01 03:52:30,45.771
2021-01-01 03:53:00,45.859
2021-01-01 03:53:30,45.091
2021-01-01 03:54:00,45.237
2021-01-01 03:54:30,44.647
2021-01-01 03:55:00,44.533
2021-01-01 03:55:30,45.38
2021-01-01 03:56:00,44.84
2021-01-01 03:56:30,44.549
2021-01-01 03:57:00,44.694
2021-01-01 03:57:30,44.751
2021-01-01 03:58:00,44.983
2021-01-01 03:58:30,43.979
