Timestamp,S2I
2021-01-01 00:00:00,45.102
2021-01-01 00:00:30,44.355
2021-01-01 00:01:00,44.501
2021-01-01 00:01:30,44.605
2021-01-01 00:02:00,45.123
2021-01-01 00:02:30,45.211
2021-01-01 00:03:00,45.394
2021-01-01 00:03:30,45.258
2021-01-01 00:04:00,44.731
2021-01-01 00:04:30,44.882
2021-01-01 00:05:00,44.602
2021-01-01 00:05:30,45.028
2021-01-01 00:06:00,45.278
2021-01-01 00:06:30,45.461
2021-01-01 00:07:00,45.669
2021-01-01 00:07:30,45.118
2021-01-01 00:08:00,45.409
2021-01-01 00:08:30,46.102
2021-01-01 00:09:00,45.655
2021-01-01 00:09:30,45.663
2021-01-01 00:10:00,44.915
2021-01-01 00:10:30,44.971
2021-01-01 00:11:00,44.46
2021-01-01 00:11:30,44.653
2021-01-01 00:12:00,45.94
2021-01-01 00:12:30,45.654
2021-01-01 00:13:00,46.417
2021-01-01 00:13:30,46.362
2021-01-01 00:14:00,45.595
2021-01-01 00:14:30,45.57
2021-01-01 00:15:00,46.0
2021-01-01 00:15:30,45.011
2021-01-01 00:16:00,45.124
2021-01-01 00:16:30,45.332
2021-01-01 00:17:00,46.044
2021-01-01 00:17:30,46.03
2021-01-01 00:18:00,46.105
2021-01-01 00:18:30,46.521
2021-01-01 00:19:00,46.375
2021-01-01 00:19:30,46.167
2021-01-01 00:20:00,46.216
2021-01-01 00:20:30,45.21
2021-01-01 00:21:00,45.526
2021-01-01 00:21:30,45.413
2021-01-01 00:22:00,45.532
2021-01-01 00:22:30,46.395
2021-01-01 00:23:00,46.696
2021-01-01 00:23:30,46.383
2021-01-01 00:24:00,46.561
2021-01-01 00:24:30,46.702
2021-01-01 00:25:00,47.393
2021-01-01 00:25:30,47.109
2021-01-01 00:26:00,46.589
2021-01-01 00:26:30,46.329
2021-01-01 00:27:00,46.406
2021-01-01 00:27:30,45.839
2021-01-01 00:28:00,45.919
2021-01-01 00:28:30,45.773
2021-01-01 00:29:00,46.405
2021-01-01 00:29:30,47.113
2021-01-01 00:30:00,47.088
2021-01-01 00:30:30,47.24
2021-01-01 00:31:00,47.342
2021-01-01 00:31:30,47.052
2021-01-01 00:32:00,47.163
2021-01-01 00:32:30,47.066
2021-01-01 00:33:00,46.405
2021-01-01 00:33:30,46.269
2021-01-01 00:34:00,46.65
2021-01-01 00:34:30,46.006
2021-01-01 00:35:00,46.649
2021-01-01 00:35:30,47.036
2021-01-01 00:36:00,46.622
2021-01-01 00:36:30,47.2
2021-01-01 00:37:00,47.308
2021-01-01 00:37:30,47.447
2021-01-01 00:38:00,47.126
2021-01-01 00:38:30,47.525
2021-01-01 00:39:00,47.965
2021-01-01 00:39:30,47.408
2021-01-01 00:40:00,46.949
2021-01-01 00:40:30,46.469
2021-01-01 00:41:00,46.747
2021-01-01 00:41:30,46.449
2021-01-01 00:42:00,46.721
2021-01-01 00:42:30,46.852
2021-01-01 00:43:00,46.805
2021-01-01 00:43:30,47.297
2021-01-01 00:44:00,46.259
2021-01-01 00:44:30,46.617
2021-01-01 00:45:00,47.425
2021-01-01 00:45:30,47.834
2021-01-01 00:46:00,47.914
2021-01-01 00:46:30,48.02
2021-01-01 00:47:00,47.922
2021-01-01 00:47:30,48.139
2021-01-01 00:48:00,48.036
2021-01-01 00:48:30,47.583
2021-01-01 00:49:00,47.851
2021-01-01 00:49:30,47.498
2021-01-01 00:50:00,47.567
2021-01-01 00:50:30,47.376
2021-01-01 00:51:00,47.154
2021-01-01 00:51:30,47.455
2021-01-01 00:52:00,47.103
2021-01-01 00:52:30,47.002
2021-01-01 00:53:00,46.53
2021-01-01 00:53:30,46.723
2021-01-01 00:54:00,46.891
2021-01-01 00:54:30,46.832
2021-01-01 00:55:00,47.626
2021-01-01 00:55:30,47.998
2021-01-01 00:56:00,47.625
2021-01-01 00:56:30,47.772
2021-01-01 00:57:00,48.236
2021-01-01 00:57:30,48.27
2021-01-01 00:58:00,48.383
2021-01-01 00:58:30,48.051
2021-01-01 00:59:00,48.118
2021-01-01 00:59:30,47.786
2021-01-01 01:00:00,48.018
2021-01-01 01:00:30,47.939
2021-01-01 01:01:00,48.047
2021-01-01 01:01:30,47.556
2021-01-01 01:02:00,47.28
2021-01-01 01:02:30,47.46
2021-01-01 01:03:00,46.928
2021-01-01 01:03:30,47.247
2021-01-01 01:04:00,47.23
2021-01-01 01:04:30,47.028
2021-01-01 01:05:00,47.8
2021-01-01 01:05:30,48.048
2021-01-01 01:06:00,47.982
2021-01-01 01:06:30,47.816
2021-01-01 01:07:00,47.206
2021-01-01 01:07:30,47.695
2021-01-01 01:08:00,47.57
2021-01-01 01:08:30,47.56
2021-01-01 01:09:00,47.836
2021-01-01 01:09:30,47.994
2021-01-01 01:10:00,48.06
2021-01-01 01:10:30,47.889
2021-01-01 01:11:00,48.629
2021-01-01 01:11:30,48.495
2021-01-01 01:12:00,48.217
2021-01-01 01:12:30,47.665
2021-01-01 01:13:00,47.84
2021-01-01 01:13:30,47.501
2021-01-01 01:14:00,48.256
2021-01-01 01:14:30,48.425
2021-01-01 01:15:00,48.821
2021-01-01 01:15:30,48.842
2021-01-01 01:16:00,48.314
2021-01-01 01:16:30,47.999
2021-01-01 01:17:00,47.568
2021-01-01 01:17:30,47.625
2021-01-01 01:18:00,48.32
2021-01-01 01:18:30,48.2
2021-01-01 01:19:00,48.397
2021-01-01 01:19:30,48.188
2021-01-01 01:20:00,48.286
2021-01-01 01:20:30,48.012
2021-01-01 01:21:00,48.157
2021-01-01 01:21:30,48.007
2021-01-01 01:22:00,47.892
2021-01-01 01:22:30,48.147
2021-01-01 01:23:00,48.361
2021-01-01 01:23:30,48.392
2021-01-01 01:24:00,48.32
2021-01-01 01:24:30,47.469
2021-01-01 01:25:00,47.977
2021-01-01 01:25:30,47.442
2021-01-01 01:26:00,47.26
2021-01-01 01:26:30,47.386
2021-01-01 01:27:00,48.039
2021-01-01 01:27:30,47.839
2021-01-01 01:28:00,47.586
2021-01-01 01:28:30,47.29
2021-01-01 01:29:00,47.297
2021-01-01 01:29:30,47.717
2021-01-01 01:30:00,47.666
2021-01-01 01:30:30,47.572
2021-01-01 01:31:00,47.632
2021-01-01 01:31:30,47.785
2021-01-01 01:32:00,47.602
2021-01-01 01:32:30,46.597
2021-01-01 01:33:00,47.132
2021-01-01 01:33:30,46.921
2021-01-01 01:34:00,47.133
2021-01-01 01:34:30,47.567
2021-01-01 01:35:00,47.496
2021-01-01 01:35:30,47.866
2021-01-01 01:36:00,47.005
2021-01-01 01:36:30,46.861
2021-01-01 01:37:00,47.228
2021-01-01 01:37:30,47.154
2021-01-01 01:38:00,47.182
2021-01-01 01:38:30,47.394
2021-01-01 01:39:00,47.523
2021-01-01 01:39:30,47.619
2021-01-01 01:40:00,47.238
2021-01-01 01:40:30,47.482
2021-01-01 01:41:00,47.238
2021-01-01 01:41:30,46.457
2021-01-01 01:42:00,47.498
2021-01-01 01:42:30,47.62
2021-01-01 01:43:00,47.429
2021-01-01 01:43:30,47.923
2021-01-01 01:44:00,47.625
2021-01-01 01:44:30,48.066
2021-01-01 01:45:00,47.742
2021-01-01 01:45:30,47.466
2021-01-01 01:46:00,47.888
2021-01-01 01:46:30,47.867
2021-01-01 01:47:00,47.533
2021-01-01 01:47:30,47.501
2021-01-01 01:48:00,47.468
2021-01-01 01:48:30,47.635
2021-01-01 01:49:00,47.766
2021-01-01 01:49:30,48.126
2021-01-01 01:50:00,48.033
2021-01-01 01:50:30,47.536
2021-01-01 01:51:00,47.796
2021-01-01 01:51:30,47.682
2021-01-01 01:52:00,47.959
2021-01-01 01:52:30,48.116
2021-01-01 01:53:00,48.192
2021-01-01 01:53:30,47.788
2021-01-01 01:54:00,47.372
2021-01-01 01:54:30,47.424
2021-01-01 01:55:00,47.432
2021-01-01 01:55:30,47.699
2021-01-01 01:56:00,47.639
2021-01-01 01:56:30,47.847
2021-01-01 01:57:00,48.223
2021-01-01 01:57:30,48.183
2021-01-01 01:58:00,47.682
2021-01-01 01:58:30,47.574
2021-01-01 01:59:00,47.925
2021-01-01 01:59:30,47.23
2021-01-01 02:00:00,47.803
2021-01-01 02:00:30,47.395
2021-01-01 02:01:00,47.647
2021-01-01 02:01:30,47.835
2021-01-01 02:02:00,47.533
2021-01-01 02:02:30,48.082
2021-01-01 02:03:00,47.518
2021-01-01 02:03:30,47.579
2021-01-01 02:04:00,47.541
2021-01-01 02:04:30,47.674
2021-01-01 02:05:00,47.707
2021-01-01 02:05:30,47.66
2021-01-01 02:06:00,47.482
2021-01-01 02:06:30,46.917
2021-01-01 02:07:00,46.958
2021-01-01 02:07:30,47.331
2021-01-01 02:08:00,47.194
2021-01-01 02:08:30,47.261
2021-01-01 02:09:00,46.965
2021-01-01 02:09:30,46.948
2021-01-01 02:10:00,47.131
2021-01-01 02:10:30,48.035
2021-01-01 02:11:00,47.776
2021-01-01 02:11:30,47.331
2021-01-01 02:12:00,47.785
2021-01-01 02:12:30,47.305
2021-01-01 02:13:00,47.303
2021-01-01 02:13:30,47.321
2021-01-01 02:14:00,47.042
2021-01-01 02:14:30,47.328
2021-01-01 02:15:00,47.487
