Timestamp,S6I
2021-01-01 00:00:00,47.315
2021-01-01 00:00:30,47.855
2021-01-01 00:01:00,47.61
2021-01-01 00:01:30,47.558
2021-01-01 00:02:00,48.13
2021-01-01 00:02:30,49.014
2021-01-01 00:03:00,49.125
2021-01-01 00:03:30,48.565
2021-01-01 00:04:00,48.604
2021-01-01 00:04:30,48.713
2021-01-01 00:05:00,48.49
2021-01-01 00:05:30,48.361
2021-01-01 00:06:00,47.987
2021-01-01 00:06:30,47.77
2021-01-01 00:07:00,48.086
2021-01-01 00:07:30,48.3
2021-01-01 00:08:00,48.58
2021-01-01 00:08:30,48.658
2021-01-01 00:09:00,49.34
2021-01-01 00:09:30,49.689
2021-01-01 00:10:00,49.862
2021-01-01 00:10:30,49.289
2021-01-01 00:11:00,48.994
2021-01-01 00:11:30,48.753
2021-01-01 00:12:00,48.475
2021-01-01 00:12:30,48.3
2021-01-01 00:13:00,48.463
2021-01-01 00:13:30,48.083
2021-01-01 00:14:00,48.469
2021-01-01 00:14:30,48.673
2021-01-01 00:15:00,48.739
2021-01-01 00:15:30,49.292
2021-01-01 00:16:00,49.568
2021-01-01 00:16:30,50.102
2021-01-01 00:17:00,49.986
2021-01-01 00:17:30,49.595
2021-01-01 00:18:00,49.093
2021-01-01 00:18:30,48.938
2021-01-01 00:19:00,49.231
2021-01-01 00:19:30,49.057
2021-01-01 00:20:00,48.764
2021-01-01 00:20:30,49.186
2021-01-01 00:21:00,49.403
2021-01-01 00:21:30,49.694
2021-01-01 00:22:00,50.153
2021-01-01 00:22:30,50.186
2021-01-01 00:23:00,49.784
2021-01-01 00:23:30,49.976
2021-01-01 00:24:00,50.107
2021-01-01 00:24:30,49.858
2021-01-01 00:25:00,49.535
2021-01-01 00:25:30,49.491
2021-01-01 00:26:00,49.61
2021-01-01 00:26:30,49.686
2021-01-01 00:27:00,49.18
2021-01-01 00:27:30,49.117
2021-01-01 00:28:00,49.468
2021-01-01 00:28:30,49.855
2021-01-01 00:29:00,49.669
2021-01-01 00:29:30,49.519
2021-01-01 00:30:00,49.66
2021-01-01 00:30:30,49.86
2021-01-01 00:31:00,49.957
2021-01-01 00:31:30,50.412
2021-01-01 00:32:00,50.629
2021-01-01 00:32:30,50.39
2021-01-01 00:33:00,50.344
2021-01-01 00:33:30,50.316
2021-01-01 00:34:00,49.982
2021-01-01 00:34:30,49.476
2021-01-01 00:35:00,49.141
2021-01-01 00:35:30,49.452
2021-01-01 00:36:00,48.921
2021-01-01 00:36:30,49.172
2021-01-01 00:37:00,49.375
2021-01-01 00:37:30,49.618
2021-01-01 00:38:00,49.896
2021-01-01 00:38:30,50.219
2021-01-01 00:39:00,50.196
2021-01-01 00:39:30,50.163
2021-01-01 00:40:00,50.727
2021-01-01 00:40:30,50.693
2021-01-01 00:41:00,50.725
2021-01-01 00:41:30,50.447
2021-01-01 00:42:00,50.422
2021-01-01 00:42:30,50.315
2021-01-01 00:43:00,50.241
2021-01-01 00:43:30,50.39
2021-01-01 00:44:00,50.515
2021-01-01 00:44:30,50.533
2021-01-01 00:45:00,50.584
2021-01-01 00:45:30,50.325
2021-01-01 00:46:00,50.416
2021-01-01 00:46:30,50.405
2021-01-01 00:47:00,50.306
2021-01-01 00:47:30,50.235
2021-01-01 00:48:00,50.211
2021-01-01 00:48:30,50.228
2021-01-01 00:49:00,50.346
2021-01-01 00:49:30,50.635
2021-01-01 00:50:00,50.478
2021-01-01 00:50:30,50.597
2021-01-01 00:51:00,50.639
2021-01-01 00:51:30,50.778
2021-01-01 00:52:00,50.605
2021-01-01 00:52:30,50.545
2021-01-01 00:53:00,50.677
2021-01-01 00:53:30,50.582
2021-01-01 00:54:00,50.868
2021-01-01 00:54:30,50.687
2021-01-01 00:55:00,50.942
2021-01-01 00:55:30,50.726
2021-01-01 00:56:00,50.712
2021-01-01 00:56:30,50.802
2021-01-01 00:57:00,50.539
2021-01-01 00:57:30,50.499
2021-01-01 00:58:00,50.646
2021-01-01 00:58:30,50.686
2021-01-01 00:59:00,50.299
2021-01-01 00:59:30,50.34
2021-01-01 01:00:00,50.535
2021-01-01 01:00:30,50.901
2021-01-01 01:01:00,50.7
2021-01-01 01:01:30,50.493
2021-01-01 01:02:00,50.41
2021-01-01 01:02:30,50.296
2021-01-01 01:03:00,50.401
2021-01-01 01:03:30,50.649
2021-01-01 01:04:00,51.087
2021-01-01 01:04:30,51.295
2021-01-01 01:05:00,51.05
2021-01-01 01:05:30,51.068
2021-01-01 01:06:00,51.068
2021-01-01 01:06:30,51.002
2021-01-01 01:07:00,50.97
2021-01-01 01:07:30,51.009
2021-01-01 01:08:00,51.024
