Timestamp,S6I
2021-01-01 00:00:00,40.806
2021-01-01 00:00:30,41.399
2021-01-01 00:01:00,42.705
2021-01-01 00:01:30,43.551
2021-01-01 00:02:00,42.108
2021-01-01 00:02:30,39.465
2021-01-01 00:03:00,40.195
2021-01-01 00:03:30,43.31
2021-01-01 00:04:00,43.115
2021-01-01 00:04:30,41.452
2021-01-01 00:05:00,37.561
2021-01-01 00:05:30,40.329
2021-01-01 00:06:00,43.096
2021-01-01 00:06:30,43.001
2021-01-01 00:07:00,42.87
2021-01-01 00:07:30,39.889
2021-01-01 00:08:00,38.42
2021-01-01 00:08:30,42.061
2021-01-01 00:09:00,43.892
2021-01-01 00:09:30,42.607
2021-01-01 00:10:00,39.781
2021-01-01 00:10:30,37.909
2021-01-01 00:11:00,40.839
2021-01-01 00:11:30,42.521
2021-01-01 00:12:00,42.032
2021-01-01 00:12:30,40.179
2021-01-01 00:13:00,38.592
2021-01-01 00:13:30,38.946
2021-01-01 00:14:00,38.48
2021-01-01 00:14:30,41.316
2021-01-01 00:15:00,42.277
2021-01-01 00:15:30,41.354
2021-01-01 00:16:00,39.294
2021-01-01 00:16:30,
2021-01-01 00:17:00,41.621
2021-01-01 00:17:30,45.187
2021-01-01 00:18:00,43.462
2021-01-01 00:18:30,40.112
2021-01-01 00:19:00,
2021-01-01 00:19:30,39.877
2021-01-01 00:20:00,43.01
2021-01-01 00:20:30,42.845
2021-01-01 00:21:00,44.086
2021-01-01 00:21:30,37.051
2021-01-01 00:22:00,26.539
2021-01-01 00:22:30,38.7
2021-01-01 00:23:00,42.013
2021-01-01 00:23:30,39.222
2021-01-01 00:24:00,42.231
2021-01-01 00:24:30,43.384
2021-01-01 00:25:00,34.448
2021-01-01 00:25:30,
2021-01-01 00:26:00,42.243
2021-01-01 00:26:30,41.092
2021-01-01 00:27:00,41.588
2021-01-01 00:27:30,38.426
2021-01-01 00:28:00,
2021-01-01 00:28:30,38.571
2021-01-01 00:29:00,43.34
2021-01-01 00:29:30,37.414
2021-01-01 00:30:00,35.181
2021-01-01 00:30:30,37.716
2021-01-01 00:31:00,
2021-01-01 00:31:30,40.312
2021-01-01 00:32:00,34.571
2021-01-01 00:32:30,40.338
2021-01-01 00:33:00,36.178
2021-01-01 00:33:30,39.646
2021-01-01 00:34:00,31.487
2021-01-01 00:34:30,32.09
2021-01-01 19:27:00,38.195
2021-01-01 19:27:30,
2021-01-01 19:28:00,33.808
2021-01-01 19:28:30,33.653
2021-01-01 19:29:00,38.165
2021-01-01 19:29:30,33.467
2021-01-01 19:30:00,34.214
2021-01-01 19:30:30,32.162
2021-01-01 19:31:00,35.9
2021-01-01 19:31:30,34.881
2021-01-01 19:32:00,36.718
2021-01-01 19:32:30,37.009
2021-01-01 19:33:00,36.726
2021-01-01 19:33:30,37.403
2021-01-01 19:34:00,37.758
2021-01-01 19:34:30,37.815
2021-01-01 19:35:00,39.769
2021-01-01 19:35:30,39.492
2021-01-01 19:36:00,40.753
2021-01-01 19:36:30,41.273
2021-01-01 19:37:00,42.83
2021-01-01 19:37:30,41.025
2021-01-01 19:38:00,42.286
2021-01-01 19:38:30,43.027
2021-01-01 19:39:00,42.904
2021-01-01 19:39:30,40.639
2021-01-01 19:40:00,42.499
2021-01-01 19:40:30,42.199
2021-01-01 19:41:00,42.267
2021-01-01 19:41:30,42.464
2021-01-01 19:42:00,41.983
2021-01-01 19:42:30,42.186
2021-01-01 19:43:00,40.989
2021-01-01 19:43:30,41.294
2021-01-01 19:44:00,41.669
2021-01-01 19:44:30,39.892
2021-01-01 19:45:00,39.718
2021-01-01 19:45:30,40.529
2021-01-01 19:46:00,40.703
2021-01-01 19:46:30,40.684
2021-01-01 19:47:00,40.613
2021-01-01 19:47:30,41.18
2021-01-01 19:48:00,41.073
2021-01-01 19:48:30,41.747
2021-01-01 19:49:00,42.074
2021-01-01 19:49:30,42.265
2021-01-01 19:50:00,41.84
2021-01-01 19:50:30,42.366
2021-01-01 19:51:00,40.651
