Timestamp,S6I
2021-01-01 07:01:30,38.967
2021-01-01 07:02:00,36.34
2021-01-01 07:02:30,38.919
2021-01-01 07:03:00,39.219
2021-01-01 07:03:30,38.474
2021-01-01 07:04:00,38.709
2021-01-01 07:04:30,38.949
2021-01-01 07:05:00,39.538
2021-01-01 07:05:30,41.564
2021-01-01 07:06:00,41.492
2021-01-01 07:06:30,40.963
2021-01-01 07:07:00,42.387
2021-01-01 07:07:30,41.931
2021-01-01 07:08:00,42.044
2021-01-01 07:08:30,42.368
2021-01-01 07:09:00,40.467
2021-01-01 07:09:30,40.737
2021-01-01 07:10:00,41.123
2021-01-01 07:10:30,41.75
2021-01-01 07:11:00,43.283
2021-01-01 07:11:30,43.503
2021-01-01 07:12:00,43.591
2021-01-01 07:12:30,43.424
2021-01-01 07:13:00,42.121
2021-01-01 07:13:30,41.79
2021-01-01 07:14:00,42.154
2021-01-01 07:14:30,41.824
2021-01-01 07:15:00,41.144
2021-01-01 07:15:30,42.413
2021-01-01 07:16:00,41.831
2021-01-01 07:16:30,42.955
2021-01-01 07:17:00,42.417
2021-01-01 07:17:30,42.091
2021-01-01 07:18:00,43.484
2021-01-01 07:18:30,42.804
2021-01-01 07:19:00,43.126
2021-01-01 07:19:30,43.664
2021-01-01 07:20:00,43.192
2021-01-01 07:20:30,42.758
2021-01-01 07:21:00,42.368
2021-01-01 07:21:30,42.952
2021-01-01 07:22:00,44.029
2021-01-01 07:22:30,44.065
2021-01-01 07:23:00,43.058
2021-01-01 07:23:30,43.448
2021-01-01 07:24:00,43.022
2021-01-01 07:24:30,43.323
2021-01-01 07:25:00,44.19
2021-01-01 07:25:30,44.167
2021-01-01 07:26:00,43.598
2021-01-01 07:26:30,44.667
2021-01-01 07:27:00,44.45
2021-01-01 07:27:30,43.896
2021-01-01 07:28:00,44.054
2021-01-01 07:28:30,43.386
2021-01-01 07:29:00,43.617
2021-01-01 07:29:30,44.73
2021-01-01 07:30:00,44.832
2021-01-01 07:30:30,44.184
2021-01-01 07:31:00,44.315
2021-01-01 07:31:30,44.436
2021-01-01 07:32:00,44.169
2021-01-01 07:32:30,44.068
2021-01-01 07:33:00,44.25
2021-01-01 07:33:30,44.102
2021-01-01 07:34:00,44.388
2021-01-01 07:34:30,43.699
2021-01-01 07:35:00,44.188
2021-01-01 07:35:30,44.789
2021-01-01 07:36:00,44.551
2021-01-01 07:36:30,45.278
2021-01-01 07:37:00,45.163
2021-01-01 07:37:30,44.325
2021-01-01 07:38:00,44.212
2021-01-01 07:38:30,44.179
2021-01-01 07:39:00,44.644
2021-01-01 07:39:30,45.263
2021-01-01 07:40:00,44.62
2021-01-01 07:40:30,45.633
2021-01-01 07:41:00,46.071
2021-01-01 07:41:30,45.899
2021-01-01 07:42:00,45.618
2021-01-01 07:42:30,44.661
2021-01-01 07:43:00,45.047
2021-01-01 07:43:30,45.595
2021-01-01 07:44:00,44.08
2021-01-01 07:44:30,44.269
2021-01-01 07:45:00,45.493
2021-01-01 07:45:30,46.256
2021-01-01 07:46:00,46.614
2021-01-01 07:46:30,45.532
2021-01-01 07:47:00,46.045
2021-01-01 07:47:30,45.941
2021-01-01 07:48:00,45.303
2021-01-01 07:48:30,44.089
2021-01-01 07:49:00,45.467
2021-01-01 07:49:30,46.571
2021-01-01 07:50:00,45.824
2021-01-01 07:50:30,46.461
2021-01-01 07:51:00,46.182
2021-01-01 07:51:30,45.843
2021-01-01 07:52:00,46.711
2021-01-01 07:52:30,46.415
2021-01-01 07:53:00,46.417
2021-01-01 07:53:30,46.418
2021-01-01 07:54:00,46.424
2021-01-01 07:54:30,45.461
2021-01-01 07:55:00,45.079
2021-01-01 07:55:30,45.905
2021-01-01 07:56:00,47.425
2021-01-01 07:56:30,46.886
2021-01-01 07:57:00,47.463
2021-01-01 07:57:30,47.282
2021-01-01 07:58:00,47.163
2021-01-01 07:58:30,46.386
2021-01-01 07:59:00,45.466
2021-01-01 07:59:30,45.278
2021-01-01 08:00:00,45.326
2021-01-01 08:00:30,46.447
2021-01-01 08:01:00,46.845
2021-01-01 08:01:30,46.922
2021-01-01 08:02:00,47.431
2021-01-01 08:02:30,47.61
2021-01-01 08:03:00,48.408
2021-01-01 08:03:30,47.628
2021-01-01 08:04:00,46.788
2021-01-01 08:04:30,47.406
2021-01-01 08:05:00,46.728
2021-01-01 08:05:30,46.357
2021-01-01 08:06:00,47.025
2021-01-01 08:06:30,47.13
2021-01-01 08:07:00,46.723
2021-01-01 08:07:30,47.892
2021-01-01 08:08:00,48.437
2021-01-01 08:08:30,47.345
2021-01-01 08:09:00,48.304
2021-01-01 08:09:30,47.761
2021-01-01 08:10:00,47.072
2021-01-01 08:10:30,47.409
2021-01-01 08:11:00,47.048
2021-01-01 08:11:30,46.587
2021-01-01 08:12:00,47.167
2021-01-01 08:12:30,47.443
2021-01-01 08:13:00,47.59
2021-01-01 08:13:30,47.784
2021-01-01 08:14:00,47.953
2021-01-01 08:14:30,48.834
2021-01-01 08:15:00,48.415
2021-01-01 08:15:30,47.628
2021-01-01 08:16:00,47.161
2021-01-01 08:16:30,47.146
2021-01-01 08:17:00,47.146
2021-01-01 08:17:30,47.229
2021-01-01 08:18:00,46.824
2021-01-01 08:18:30,47.079
2021-01-01 08:19:00,48.016
2021-01-01 08:19:30,48.337
2021-01-01 08:20:00,48.471
2021-01-01 08:20:30,48.512
2021-01-01 08:21:00,48.294
2021-01-01 08:21:30,47.806
2021-01-01 08:22:00,48.075
2021-01-01 08:22:30,47.908
2021-01-01 08:23:00,47.596
2021-01-01 08:23:30,47.545
2021-01-01 08:24:00,47.554
2021-01-01 08:24:30,48.062
2021-01-01 08:25:00,48.363
2021-01-01 08:25:30,48.63
2021-01-01 08:26:00,48.683
2021-01-01 08:26:30,48.58
2021-01-01 08:27:00,48.546
2021-01-01 08:27:30,48.563
2021-01-01 08:28:00,49.021
2021-01-01 08:28:30,48.727
2021-01-01 08:29:00,48.34
2021-01-01 08:29:30,48.339
2021-01-01 08:30:00,48.086
2021-01-01 08:30:30,47.423
2021-01-01 08:31:00,47.464
2021-01-01 08:31:30,47.986
2021-01-01 08:32:00,48.495
2021-01-01 08:32:30,48.346
2021-01-01 08:33:00,48.759
2021-01-01 08:33:30,48.901
2021-01-01 08:34:00,48.778
2021-01-01 08:34:30,48.751
2021-01-01 08:35:00,49.53
2021-01-01 08:35:30,49.232
2021-01-01 08:36:00,48.859
2021-01-01 08:36:30,48.797
2021-01-01 08:37:00,48.11
2021-01-01 08:37:30,48.191
2021-01-01 08:38:00,48.416
2021-01-01 08:38:30,48.22
2021-01-01 08:39:00,48.236
2021-01-01 08:39:30,48.888
2021-01-01 08:40:00,48.802
2021-01-01 08:40:30,48.748
2021-01-01 08:41:00,49.446
2021-01-01 08:41:30,49.599
2021-01-01 08:42:00,49.652
2021-01-01 08:42:30,49.856
2021-01-01 08:43:00,49.921
2021-01-01 08:43:30,49.491
2021-01-01 08:44:00,49.298
2021-01-01 08:44:30,48.741
2021-01-01 08:45:00,48.742
2021-01-01 08:45:30,48.528
2021-01-01 08:46:00,48.597
2021-01-01 08:46:30,48.228
2021-01-01 08:47:00,48.121
2021-01-01 08:47:30,48.449
2021-01-01 08:48:00,48.797
2021-01-01 08:48:30,48.837
2021-01-01 08:49:00,48.829
2021-01-01 08:49:30,49.253
2021-01-01 08:50:00,49.378
2021-01-01 08:50:30,49.468
2021-01-01 08:51:00,49.489
2021-01-01 08:51:30,49.02
2021-01-01 08:52:00,49.054
2021-01-01 08:52:30,49.306
2021-01-01 08:53:00,49.58
2021-01-01 08:53:30,48.959
2021-01-01 08:54:00,48.547
2021-01-01 08:54:30,48.747
2021-01-01 08:55:00,49.162
2021-01-01 08:55:30,48.978
2021-01-01 08:56:00,49.229
2021-01-01 08:56:30,49.317
2021-01-01 08:57:00,49.075
2021-01-01 08:57:30,49.167
2021-01-01 08:58:00,49.556
2021-01-01 08:58:30,49.393
2021-01-01 08:59:00,49.5
2021-01-01 08:59:30,49.72
2021-01-01 09:00:00,49.867
2021-01-01 09:00:30,49.773
2021-01-01 09:01:00,49.346
2021-01-01 09:01:30,49.437
2021-01-01 09:02:00,49.265
2021-01-01 09:02:30,49.295
2021-01-01 09:03:00,49.212
2021-01-01 09:03:30,49.024
2021-01-01 09:04:00,49.396
2021-01-01 09:04:30,49.563
2021-01-01 09:05:00,49.772
2021-01-01 09:05:30,49.883
2021-01-01 09:06:00,49.897
2021-01-01 09:06:30,49.557
2021-01-01 09:07:00,49.749
2021-01-01 09:07:30,49.727
2021-01-01 09:08:00,49.922
2021-01-01 09:08:30,50.442
2021-01-01 09:09:00,50.548
2021-01-01 09:09:30,50.491
2021-01-01 09:10:00,50.482
2021-01-01 09:10:30,50.33
2021-01-01 09:11:00,49.867
2021-01-01 09:11:30,49.575
2021-01-01 09:12:00,49.632
2021-01-01 09:12:30,49.763
2021-01-01 09:13:00,50.149
2021-01-01 09:13:30,50.089
2021-01-01 09:14:00,49.367
2021-01-01 09:14:30,48.911
2021-01-01 09:15:00,49.168
2021-01-01 09:15:30,49.686
2021-01-01 09:16:00,50.279
2021-01-01 09:16:30,51.092
2021-01-01 09:17:00,51.249
2021-01-01 09:17:30,51.35
2021-01-01 09:18:00,50.907
2021-01-01 09:18:30,50.373
2021-01-01 09:19:00,50.349
2021-01-01 09:19:30,50.253
2021-01-01 09:20:00,50.573
2021-01-01 09:20:30,50.788
2021-01-01 09:21:00,50.829
2021-01-01 09:21:30,50.824
2021-01-01 09:22:00,50.571
2021-01-01 09:22:30,50.254
2021-01-01 09:23:00,50.364
2021-01-01 09:23:30,50.642
2021-01-01 09:24:00,51.131
2021-01-01 09:24:30,51.06
2021-01-01 09:25:00,50.707
2021-01-01 09:25:30,50.649
2021-01-01 09:26:00,50.672
2021-01-01 09:26:30,50.254
2021-01-01 09:27:00,49.949
2021-01-01 09:27:30,50.005
2021-01-01 09:28:00,50.278
2021-01-01 09:28:30,50.507
2021-01-01 09:29:00,50.663
2021-01-01 09:29:30,50.373
2021-01-01 09:30:00,50.349
2021-01-01 09:30:30,50.151
2021-01-01 09:31:00,50.352
2021-01-01 09:31:30,50.107
2021-01-01 09:32:00,49.951
2021-01-01 09:32:30,49.987
2021-01-01 09:33:00,50.483
2021-01-01 09:33:30,50.957
2021-01-01 09:34:00,50.922
2021-01-01 09:34:30,51.061
2021-01-01 09:35:00,51.025
2021-01-01 09:35:30,51.219
2021-01-01 09:36:00,51.026
2021-01-01 09:36:30,50.898
2021-01-01 09:37:00,50.706
2021-01-01 09:37:30,50.809
2021-01-01 09:38:00,51.085
2021-01-01 09:38:30,51.183
2021-01-01 09:39:00,51.227
2021-01-01 09:39:30,51.497
2021-01-01 09:40:00,51.891
2021-01-01 09:40:30,51.741
2021-01-01 09:41:00,51.426
2021-01-01 09:41:30,51.305
2021-01-01 09:42:00,51.445
2021-01-01 09:42:30,51.547
2021-01-01 09:43:00,50.845
2021-01-01 09:43:30,50.586
2021-01-01 09:44:00,51.048
2021-01-01 09:44:30,51.362
2021-01-01 09:45:00,51.225
2021-01-01 09:45:30,51.395
2021-01-01 09:46:00,51.798
2021-01-01 09:46:30,51.695
2021-01-01 09:47:00,51.569
2021-01-01 09:47:30,51.442
2021-01-01 09:48:00,51.44
2021-01-01 09:48:30,51.053
2021-01-01 09:49:00,50.837
2021-01-01 09:49:30,50.628
2021-01-01 09:50:00,50.444
2021-01-01 09:50:30,50.456
2021-01-01 09:51:00,50.853
2021-01-01 09:51:30,50.539
2021-01-01 09:52:00,50.551
2021-01-01 09:52:30,50.865
2021-01-01 09:53:00,51.236
2021-01-01 09:53:30,50.972
2021-01-01 09:54:00,50.954
2021-01-01 09:54:30,51.24
2021-01-01 09:55:00,51.142
2021-01-01 09:55:30,51.162
2021-01-01 09:56:00,51.147
2021-01-01 09:56:30,51.077
2021-01-01 09:57:00,50.942
2021-01-01 09:57:30,50.851
2021-01-01 09:58:00,50.76
2021-01-01 09:58:30,50.296
2021-01-01 09:59:00,50.724
2021-01-01 09:59:30,50.811
2021-01-01 10:00:00,51.032
2021-01-01 10:00:30,50.896
2021-01-01 10:01:00,50.824
2021-01-01 10:01:30,50.801
2021-01-01 10:02:00,50.852
