Timestamp,S2I
2021-01-01 00:00:00,49.662
2021-01-01 00:00:30,49.645
2021-01-01 00:01:00,49.805
2021-01-01 00:01:30,49.883
2021-01-01 00:02:00,49.896
2021-01-01 00:02:30,49.77
2021-01-01 00:03:00,49.744
2021-01-01 00:03:30,50.184
2021-01-01 00:04:00,50.011
2021-01-01 00:04:30,49.617
2021-01-01 00:05:00,50.294
2021-01-01 00:05:30,50.257
2021-01-01 00:06:00,49.951
2021-01-01 00:06:30,50.397
2021-01-01 00:07:00,50.431
2021-01-01 00:07:30,50.014
2021-01-01 00:08:00,49.841
2021-01-01 00:08:30,50.195
2021-01-01 00:09:00,50.092
2021-01-01 00:09:30,50.294
2021-01-01 00:10:00,50.402
2021-01-01 00:10:30,50.038
2021-01-01 00:11:00,50.444
2021-01-01 00:11:30,50.163
2021-01-01 00:12:00,50.253
2021-01-01 00:12:30,50.458
2021-01-01 00:13:00,50.239
2021-01-01 00:13:30,50.261
2021-01-01 00:14:00,50.399
2021-01-01 00:14:30,50.082
2021-01-01 00:15:00,50.278
2021-01-01 00:15:30,49.991
2021-01-01 00:16:00,50.486
2021-01-01 00:16:30,50.179
2021-01-01 00:17:00,50.595
2021-01-01 00:17:30,50.147
2021-01-01 00:18:00,50.55
2021-01-01 00:18:30,50.609
2021-01-01 00:19:00,50.43
2021-01-01 00:19:30,50.428
2021-01-01 00:20:00,50.511
2021-01-01 00:20:30,50.144
2021-01-01 00:21:00,50.234
2021-01-01 00:21:30,50.664
2021-01-01 00:22:00,50.456
2021-01-01 00:22:30,50.602
2021-01-01 00:23:00,50.562
2021-01-01 00:23:30,50.47
2021-01-01 00:24:00,50.321
2021-01-01 00:24:30,50.425
2021-01-01 00:25:00,50.581
2021-01-01 00:25:30,50.869
2021-01-01 00:26:00,50.739
2021-01-01 00:26:30,50.621
2021-01-01 00:27:00,50.541
2021-01-01 00:27:30,50.26
2021-01-01 00:28:00,50.268
2021-01-01 00:28:30,50.281
2021-01-01 00:29:00,50.336
2021-01-01 00:29:30,50.539
2021-01-01 00:30:00,50.426
2021-01-01 00:30:30,50.69
2021-01-01 00:31:00,50.429
2021-01-01 00:31:30,50.487
2021-01-01 00:32:00,50.708
2021-01-01 00:32:30,50.17
2021-01-01 00:33:00,50.228
2021-01-01 00:33:30,50.453
2021-01-01 00:34:00,50.649
2021-01-01 00:34:30,50.348
2021-01-01 00:35:00,50.494
2021-01-01 00:35:30,50.308
2021-01-01 00:36:00,50.24
2021-01-01 00:36:30,50.512
2021-01-01 00:37:00,50.669
2021-01-01 00:37:30,50.366
2021-01-01 00:38:00,50.594
2021-01-01 00:38:30,50.644
2021-01-01 00:39:00,50.71
2021-01-01 00:39:30,50.423
2021-01-01 00:40:00,50.442
2021-01-01 00:40:30,50.33
2021-01-01 00:41:00,50.903
2021-01-01 00:41:30,50.748
2021-01-01 00:42:00,50.784
2021-01-01 00:42:30,50.666
2021-01-01 00:43:00,50.613
2021-01-01 00:43:30,50.501
2021-01-01 00:44:00,50.143
2021-01-01 00:44:30,50.489
2021-01-01 00:45:00,50.751
2021-01-01 00:45:30,50.794
2021-01-01 00:46:00,50.36
2021-01-01 00:46:30,50.858
2021-01-01 00:47:00,50.441
2021-01-01 00:47:30,50.545
2021-01-01 00:48:00,50.461
2021-01-01 00:48:30,50.533
2021-01-01 00:49:00,50.562
2021-01-01 00:49:30,50.664
2021-01-01 00:50:00,50.86
2021-01-01 00:50:30,50.68
2021-01-01 00:51:00,50.678
2021-01-01 00:51:30,50.681
2021-01-01 00:52:00,50.717
2021-01-01 00:52:30,50.604
2021-01-01 00:53:00,50.675
2021-01-01 00:53:30,50.953
2021-01-01 00:54:00,51.018
2021-01-01 00:54:30,50.977
2021-01-01 00:55:00,50.725
2021-01-01 00:55:30,51.067
2021-01-01 00:56:00,50.601
2021-01-01 00:56:30,50.819
2021-01-01 00:57:00,50.521
2021-01-01 00:57:30,50.665
2021-01-01 00:58:00,50.963
2021-01-01 00:58:30,50.677
2021-01-01 00:59:00,50.863
2021-01-01 00:59:30,50.574
2021-01-01 01:00:00,50.914
2021-01-01 01:00:30,50.685
2021-01-01 01:01:00,50.547
2021-01-01 01:01:30,50.956
2021-01-01 01:02:00,50.666
2021-01-01 01:02:30,50.543
2021-01-01 01:03:00,50.447
2021-01-01 01:03:30,50.563
2021-01-01 01:04:00,50.302
2021-01-01 01:04:30,50.115
2021-01-01 01:05:00,50.459
2021-01-01 01:05:30,50.674
2021-01-01 01:06:00,50.395
2021-01-01 01:06:30,50.493
2021-01-01 01:07:00,50.131
2021-01-01 01:07:30,50.476
2021-01-01 01:08:00,50.671
2021-01-01 01:08:30,50.459
2021-01-01 01:09:00,50.54
2021-01-01 01:09:30,50.307
2021-01-01 01:10:00,50.202
2021-01-01 01:10:30,50.112
2021-01-01 01:11:00,50.332
2021-01-01 01:11:30,50.353
2021-01-01 01:12:00,50.585
2021-01-01 01:12:30,50.622
2021-01-01 01:13:00,50.495
2021-01-01 01:13:30,50.152
2021-01-01 01:14:00,50.103
2021-01-01 01:14:30,50.454
2021-01-01 01:15:00,50.793
2021-01-01 01:15:30,50.913
2021-01-01 01:16:00,50.548
2021-01-01 01:16:30,50.261
2021-01-01 01:17:00,50.666
2021-01-01 01:17:30,50.287
2021-01-01 01:18:00,50.379
2021-01-01 01:18:30,50.208
2021-01-01 01:19:00,50.115
2021-01-01 01:19:30,49.927
2021-01-01 01:20:00,50.186
2021-01-01 01:20:30,50.167
2021-01-01 01:21:00,50.058
2021-01-01 01:21:30,50.156
2021-01-01 01:22:00,49.83
2021-01-01 01:22:30,50.201
2021-01-01 01:23:00,50.435
2021-01-01 01:23:30,50.124
2021-01-01 01:24:00,50.297
2021-01-01 01:24:30,50.06
2021-01-01 01:25:00,49.396
2021-01-01 01:25:30,49.701
2021-01-01 01:26:00,49.746
2021-01-01 01:26:30,49.782
2021-01-01 01:27:00,50.275
2021-01-01 01:27:30,49.915
2021-01-01 01:28:00,49.6
2021-01-01 01:28:30,49.943
2021-01-01 01:29:00,50.035
2021-01-01 01:29:30,50.395
2021-01-01 01:30:00,50.372
2021-01-01 01:30:30,50.299
2021-01-01 01:31:00,50.195
2021-01-01 01:31:30,50.016
2021-01-01 01:32:00,49.799
