Timestamp,S6I
2021-01-01 00:00:00,53.419
2021-01-01 00:00:30,53.697
2021-01-01 00:01:00,53.665
2021-01-01 00:01:30,53.653
2021-01-01 00:02:00,53.776
2021-01-01 00:02:30,53.972
2021-01-01 00:03:00,54.016
2021-01-01 00:03:30,53.706
2021-01-01 00:04:00,53.576
2021-01-01 00:04:30,53.727
2021-01-01 00:05:00,53.681
2021-01-01 00:05:30,53.783
2021-01-01 00:06:00,53.718
2021-01-01 00:06:30,53.515
2021-01-01 00:07:00,53.855
2021-01-01 00:07:30,53.931
2021-01-01 00:08:00,54.059
2021-01-01 00:08:30,53.691
2021-01-01 00:09:00,53.86
2021-01-01 00:09:30,53.972
2021-01-01 00:10:00,54.205
2021-01-01 00:10:30,54.124
2021-01-01 00:11:00,54.059
2021-01-01 00:11:30,54.049
2021-01-01 00:12:00,54.011
2021-01-01 00:12:30,54.094
2021-01-01 00:13:00,54.168
2021-01-01 00:13:30,53.861
2021-01-01 00:14:00,54.079
2021-01-01 00:14:30,53.981
2021-01-01 00:15:00,53.668
2021-01-01 00:15:30,53.692
2021-01-01 00:16:00,53.837
2021-01-01 00:16:30,54.007
2021-01-01 00:17:00,54.188
2021-01-01 00:17:30,54.193
2021-01-01 00:18:00,54.342
2021-01-01 00:18:30,54.142
2021-01-01 00:19:00,54.212
2021-01-01 00:19:30,54.452
2021-01-01 00:20:00,54.311
2021-01-01 00:20:30,54.437
2021-01-01 00:21:00,54.186
2021-01-01 00:21:30,54.331
2021-01-01 00:22:00,54.533
2021-01-01 00:22:30,54.326
2021-01-01 00:23:00,54.08
2021-01-01 00:23:30,54.222
2021-01-01 00:24:00,54.191
2021-01-01 00:24:30,54.301
2021-01-01 00:25:00,54.376
2021-01-01 00:25:30,54.383
2021-01-01 00:26:00,54.307
2021-01-01 00:26:30,54.478
2021-01-01 00:27:00,54.315
2021-01-01 00:27:30,54.295
2021-01-01 00:28:00,54.169
2021-01-01 00:28:30,54.477
2021-01-01 00:29:00,54.454
2021-01-01 00:29:30,54.386
2021-01-01 00:30:00,54.227
2021-01-01 00:30:30,54.473
2021-01-01 00:31:00,54.405
2021-01-01 00:31:30,54.496
2021-01-01 00:32:00,54.373
2021-01-01 00:32:30,54.338
2021-01-01 00:33:00,54.208
2021-01-01 00:33:30,54.205
2021-01-01 00:34:00,54.193
2021-01-01 00:34:30,54.229
2021-01-01 00:35:00,54.115
2021-01-01 00:35:30,54.396
2021-01-01 00:36:00,54.102
2021-01-01 00:36:30,54.483
2021-01-01 00:37:00,54.583
2021-01-01 00:37:30,54.487
2021-01-01 00:38:00,54.547
2021-01-01 00:38:30,54.654
2021-01-01 00:39:00,54.487
2021-01-01 00:39:30,54.331
2021-01-01 00:40:00,54.526
2021-01-01 00:40:30,54.495
2021-01-01 00:41:00,54.684
2021-01-01 00:41:30,54.505
2021-01-01 00:42:00,54.284
2021-01-01 00:42:30,54.168
2021-01-01 00:43:00,54.17
2021-01-01 00:43:30,54.247
2021-01-01 00:44:00,54.385
2021-01-01 00:44:30,54.417
2021-01-01 00:45:00,54.507
2021-01-01 00:45:30,54.436
2021-01-01 00:46:00,54.62
2021-01-01 00:46:30,54.639
2021-01-01 00:47:00,54.515
2021-01-01 00:47:30,54.59
2021-01-01 00:48:00,54.661
2021-01-01 00:48:30,54.609
2021-01-01 00:49:00,54.61
2021-01-01 00:49:30,54.685
2021-01-01 00:50:00,54.448
2021-01-01 00:50:30,54.636
2021-01-01 00:51:00,54.682
2021-01-01 00:51:30,54.686
2021-01-01 00:52:00,54.494
2021-01-01 00:52:30,54.624
2021-01-01 00:53:00,54.732
2021-01-01 00:53:30,54.71
2021-01-01 00:54:00,54.805
2021-01-01 00:54:30,54.716
2021-01-01 00:55:00,54.84
2021-01-01 00:55:30,54.607
2021-01-01 00:56:00,54.563
2021-01-01 00:56:30,54.613
2021-01-01 00:57:00,54.522
2021-01-01 00:57:30,54.605
2021-01-01 00:58:00,54.709
2021-01-01 00:58:30,54.881
2021-01-01 00:59:00,54.632
2021-01-01 00:59:30,54.757
2021-01-01 01:00:00,54.783
2021-01-01 01:00:30,54.997
2021-01-01 01:01:00,54.849
