Timestamp,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19,G20,G21,G22,G23,G24,G25,G26,G27,G28,G29,G30,G31,G32
2024/6/1 1:02,,,,,,,,0,,0,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:02,,,,,,,,0,,0,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:03,,,,,,,,0,,0,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:03,,,,,,,,0,,0,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:04,,,,,,,,0,,0,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:04,,,,,,,,0,,0,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:05,,,,,,,,0,,0,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:05,,,,,,,,0,,0,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:06,,,,,,,,0,,0,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:06,,,,,,,,0,,0,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:07,,,,,,,,0,,0,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:07,,,,,,,,0,,0,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:08,,,1,,,,,0,,0,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:08,,,1,,,,,0,,0,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:09,,,1,,,,,0,,0,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:09,,,1,,,,,0,,0,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:10,,,1,,,,,0,,0,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:10,,,1,,,,,0,,0,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:11,,,1,,,,,0,,0,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:11,,,1,,,,,0,,0,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:12,,,1,,,,,0,,0,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:12,,,1,,,,,0,,0,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:13,,,1,,,,,0,,0,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:13,,,1,,,,,0,,0,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:14,,,1,,,,,0,,0,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:14,,,1,,,,,0,,0,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:15,,,1,,,,,0,,0,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:15,,,1,,,,,0,,0,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:16,,,1,,,,,0,,0,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:16,,,1,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:17,,,1,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:17,,,1,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:18,,,1,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:18,,,1,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:19,,,1,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:19,,,1,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:20,,,1,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:20,,,1,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:21,,,1,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:21,,,1,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:22,,,1,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:22,,,1,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:23,,,1,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:23,,,1,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:24,,,1,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:24,,,1,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:25,,,1,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:25,,,1,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:26,,,1,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:26,,,1,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:27,,,1,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:27,,,1,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:28,,,1,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:28,,,1,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:29,,,1,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:29,,,1,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:30,,,1,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:30,,,1,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:31,,,1,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:31,,,1,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:32,,,1,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:32,,,1,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:33,,,1,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:33,,,1,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:34,,,1,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:34,,,1,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:35,,,1,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:35,,,1,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:36,,,1,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:36,,,1,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:37,,,1,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:37,,,1,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:38,,,1,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:38,,,1,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:39,,,1,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:39,,,1,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:40,,,1,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:40,,,1,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:41,,,1,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:41,,,1,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:42,,,1,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:42,,,1,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,0
2024/6/1 1:43,,,1,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,0
